stop_number,city,country,state_province,lat,lng,timezone,utc_offset,utc_offset_rounded,utc_time,local_time,population,temperature_c,weather_condition,wind_speed_mps,wind_direction_deg,wind_gust_mps
43101,West Goshen,United States,Pennsylvania,39.9756,-75.5927,America/New_York,-5,-5,2025-12-25 05:46:03,2025-12-25 00:46:03,23281,0.1,Overcast,1.28,132,2.00
43102,East Goshen,United States,Pennsylvania,39.9934,-75.5478,America/New_York,-5,-5,2025-12-25 05:46:03,2025-12-25 00:46:03,18392,0.1,Overcast,1.28,132,2.00
43103,West Chester,United States,Pennsylvania,39.9601,-75.6058,America/New_York,-5,-5,2025-12-25 05:46:04,2025-12-25 00:46:04,19235,0.1,Overcast,1.28,132,2.00
43104,Elkton,United States,Maryland,39.6066,-75.8209,America/New_York,-5,-5,2025-12-25 05:46:04,2025-12-25 00:46:04,15867,1.6,Overcast,2.36,90,3.89
43105,East Brandywine,United States,Pennsylvania,40.0364,-75.7505,America/New_York,-5,-5,2025-12-25 05:46:05,2025-12-25 00:46:05,9935,-0.6,Overcast,2.22,121,3.81
43106,Dover,United States,Delaware,39.161,-75.5202,America/New_York,-5,-5,2025-12-25 05:46:07,2025-12-25 00:46:07,128045,1.0,Overcast,1.86,96,3.19
43107,Carneys Point,United States,New Jersey,39.6967,-75.4475,America/New_York,-5,-5,2025-12-25 05:46:08,2025-12-25 00:46:08,8611,-0.5,Overcast,1.50,110,2.31
43108,Claymont,United States,Delaware,39.8032,-75.4607,America/New_York,-5,-5,2025-12-25 05:46:08,2025-12-25 00:46:08,9543,0.1,Overcast,1.28,132,2.00
43109,Brookside,United States,Delaware,39.6665,-75.7152,America/New_York,-5,-5,2025-12-25 05:46:08,2025-12-25 00:46:08,15262,-0.5,Overcast,1.50,110,2.31
43110,West Whiteland,United States,Pennsylvania,40.0227,-75.6239,America/New_York,-5,-5,2025-12-25 05:46:09,2025-12-25 00:46:09,19951,0.1,Overcast,1.28,132,2.00
43111,Hockessin,United States,Delaware,39.7837,-75.6815,America/New_York,-5,-5,2025-12-25 05:46:10,2025-12-25 00:46:10,13608,0.1,Overcast,1.28,132,2.00
43112,Bethel,United States,Pennsylvania,39.8458,-75.4891,America/New_York,-5,-5,2025-12-25 05:46:10,2025-12-25 00:46:10,9598,0.1,Overcast,1.28,132,2.00
43113,Concord,United States,Pennsylvania,39.8741,-75.5135,America/New_York,-5,-5,2025-12-25 05:46:10,2025-12-25 00:46:10,18197,0.1,Overcast,1.28,132,2.00
43114,Caln,United States,Pennsylvania,40.0014,-75.7619,America/New_York,-5,-5,2025-12-25 05:46:10,2025-12-25 00:46:10,14555,-0.6,Overcast,2.22,121,3.81
43115,Westtown,United States,Pennsylvania,39.9417,-75.5565,America/New_York,-5,-5,2025-12-25 05:46:11,2025-12-25 00:46:11,11201,0.1,Overcast,1.28,132,2.00
43116,Willistown,United States,Pennsylvania,40.001,-75.4915,America/New_York,-5,-5,2025-12-25 05:46:11,2025-12-25 00:46:11,11286,0.1,Overcast,1.28,132,2.00
43117,East Bradford,United States,Pennsylvania,39.959,-75.6469,America/New_York,-5,-5,2025-12-25 05:46:11,2025-12-25 00:46:11,10599,0.1,Overcast,1.28,132,2.00
43118,Middletown,United States,Delaware,39.445,-75.7183,America/New_York,-5,-5,2025-12-25 05:46:12,2025-12-25 00:46:12,24071,-0.5,Overcast,1.50,110,2.31
43119,Bear,United States,Delaware,39.6189,-75.6808,America/New_York,-5,-5,2025-12-25 05:46:12,2025-12-25 00:46:12,22604,-0.5,Overcast,1.50,110,2.31
43120,Upper Uwchlan,United States,Pennsylvania,40.0817,-75.707,America/New_York,-5,-5,2025-12-25 05:46:13,2025-12-25 00:46:13,12731,0.1,Overcast,1.28,132,2.00
43121,Glasgow,United States,Delaware,39.6015,-75.7473,America/New_York,-5,-5,2025-12-25 05:46:14,2025-12-25 00:46:14,16095,-0.5,Overcast,1.50,110,2.31
43122,Upper Chichester,United States,Pennsylvania,39.8414,-75.4421,America/New_York,-5,-5,2025-12-25 05:46:15,2025-12-25 00:46:15,16833,0.1,Overcast,1.28,132,2.00
43123,Uwchlan,United States,Pennsylvania,40.0522,-75.6679,America/New_York,-5,-5,2025-12-25 05:46:15,2025-12-25 00:46:15,19231,0.1,Overcast,1.28,132,2.00
43124,Smyrna,United States,Delaware,39.2935,-75.6083,America/New_York,-5,-5,2025-12-25 05:46:17,2025-12-25 00:46:17,13031,-0.5,Overcast,1.50,110,2.31
43125,Newark,United States,Delaware,39.6776,-75.7576,America/New_York,-5,-5,2025-12-25 05:46:18,2025-12-25 00:46:18,30309,1.6,Overcast,2.36,90,3.89
43126,Kennett,United States,Pennsylvania,39.8374,-75.6808,America/New_York,-5,-5,2025-12-25 05:46:18,2025-12-25 00:46:18,8763,0.1,Overcast,1.28,132,2.00
43127,Pike Creek Valley,United States,Delaware,39.7294,-75.6989,America/New_York,-5,-5,2025-12-25 05:46:18,2025-12-25 00:46:18,11992,-0.5,Overcast,1.50,110,2.31
43128,East Whiteland,United States,Pennsylvania,40.0474,-75.5547,America/New_York,-5,-5,2025-12-25 05:46:19,2025-12-25 00:46:19,14459,0.1,Overcast,1.28,132,2.00
43129,Pennsville,United States,New Jersey,39.6266,-75.5089,America/New_York,-5,-5,2025-12-25 05:46:20,2025-12-25 00:46:20,12709,-0.5,Overcast,1.50,110,2.31
43130,Vineland,United States,New Jersey,39.4653,-74.9981,America/New_York,-5,-5,2025-12-25 05:46:20,2025-12-25 00:46:20,91393,-0.1,Partly cloudy,1.50,96,3.31
43131,Bridgeton,United States,New Jersey,39.4286,-75.2281,America/New_York,-5,-5,2025-12-25 05:46:21,2025-12-25 00:46:21,26836,-0.1,Partly cloudy,1.50,96,3.31
43132,Millville,United States,New Jersey,39.3903,-75.0561,America/New_York,-5,-5,2025-12-25 05:46:21,2025-12-25 00:46:21,27432,-0.1,Partly cloudy,1.50,96,3.31
43133,Franklin,United States,New Jersey,39.5954,-75.019,America/New_York,-5,-5,2025-12-25 05:46:21,2025-12-25 00:46:21,16417,-0.1,Partly cloudy,1.50,96,3.31
43134,Pittsgrove,United States,New Jersey,39.5404,-75.1291,America/New_York,-5,-5,2025-12-25 05:46:22,2025-12-25 00:46:22,8803,-0.1,Partly cloudy,1.50,96,3.31
43135,Somers Point,United States,New Jersey,39.3167,-74.6066,America/New_York,-5,-5,2025-12-25 05:46:23,2025-12-25 00:46:23,10461,-0.9,Overcast,0.42,300,1.50
43136,Ocean City,United States,New Jersey,39.2681,-74.602,America/New_York,-5,-5,2025-12-25 05:46:23,2025-12-25 00:46:23,11260,-0.9,Overcast,0.42,300,1.50
43137,Berkeley,United States,New Jersey,39.9156,-74.1923,America/New_York,-5,-5,2025-12-25 05:46:24,2025-12-25 00:46:24,44222,0.0,Overcast,1.08,286,2.19
43138,Toms River,United States,New Jersey,39.9895,-74.1654,America/New_York,-5,-5,2025-12-25 05:46:24,2025-12-25 00:46:24,97034,0.0,Overcast,1.08,286,2.19
43139,McKee City,United States,New Jersey,39.4465,-74.6445,America/New_York,-5,-5,2025-12-25 05:46:25,2025-12-25 00:46:25,10843,-0.9,Overcast,0.42,300,1.50
43140,Smithville,United States,New Jersey,39.4929,-74.4801,America/New_York,-5,-5,2025-12-25 05:46:26,2025-12-25 00:46:26,9260,-0.9,Overcast,0.42,300,1.50
43141,Pleasantville,United States,New Jersey,39.39,-74.5169,America/New_York,-5,-5,2025-12-25 05:46:26,2025-12-25 00:46:26,20604,-0.9,Overcast,0.42,300,1.50
43142,Brick,United States,New Jersey,40.06,-74.1099,America/New_York,-5,-5,2025-12-25 05:46:27,2025-12-25 00:46:27,74807,0.0,Overcast,1.08,286,2.19
43143,Ocean Acres,United States,New Jersey,39.743,-74.2805,America/New_York,-5,-5,2025-12-25 05:46:28,2025-12-25 00:46:28,18689,-0.9,Overcast,0.42,300,1.50
43144,Ocean,United States,New Jersey,40.252,-74.0392,America/New_York,-5,-5,2025-12-25 05:46:29,2025-12-25 00:46:29,27792,-0.4,Overcast,0.06,270,0.89
43145,Little Egg Harbor,United States,New Jersey,39.5969,-74.3454,America/New_York,-5,-5,2025-12-25 05:46:30,2025-12-25 00:46:30,21092,-0.9,Overcast,0.42,300,1.50
43146,Absecon,United States,New Jersey,39.4229,-74.4944,America/New_York,-5,-5,2025-12-25 05:46:31,2025-12-25 00:46:31,9099,-0.9,Overcast,0.42,300,1.50
43147,Long Branch,United States,New Jersey,40.2965,-73.9915,America/New_York,-5,-5,2025-12-25 05:46:32,2025-12-25 00:46:32,32184,-0.4,Overcast,0.06,270,0.89
43148,Upper,United States,New Jersey,39.2563,-74.727,America/New_York,-5,-5,2025-12-25 05:46:35,2025-12-25 00:46:35,12559,-0.9,Overcast,0.42,300,1.50
43149,Ventnor City,United States,New Jersey,39.3457,-74.486,America/New_York,-5,-5,2025-12-25 05:46:35,2025-12-25 00:46:35,9220,-0.9,Overcast,0.42,300,1.50
43150,Beachwood,United States,New Jersey,39.9286,-74.2022,America/New_York,-5,-5,2025-12-25 05:46:36,2025-12-25 00:46:36,11002,0.0,Overcast,1.08,286,2.19
43151,Galloway,United States,New Jersey,39.4914,-74.4803,America/New_York,-5,-5,2025-12-25 05:46:37,2025-12-25 00:46:37,37780,-0.9,Overcast,0.42,300,1.50
43152,Barnegat,United States,New Jersey,39.7668,-74.2776,America/New_York,-5,-5,2025-12-25 05:46:38,2025-12-25 00:46:38,24731,-0.5,Overcast,0.53,292,0.81
43153,Atlantic City,United States,New Jersey,39.3797,-74.4527,America/New_York,-5,-5,2025-12-25 05:46:39,2025-12-25 00:46:39,38486,-0.9,Overcast,0.42,300,1.50
43154,West Long Branch,United States,New Jersey,40.2883,-74.0185,America/New_York,-5,-5,2025-12-25 05:46:41,2025-12-25 00:46:41,8576,-0.4,Overcast,0.06,270,0.89
43155,Eatontown,United States,New Jersey,40.2913,-74.0558,America/New_York,-5,-5,2025-12-25 05:46:41,2025-12-25 00:46:41,13537,-0.4,Overcast,0.06,270,0.89
43156,Egg Harbor,United States,New Jersey,39.3787,-74.6102,America/New_York,-5,-5,2025-12-25 05:46:42,2025-12-25 00:46:42,47723,-0.9,Overcast,0.42,300,1.50
43157,Stafford,United States,New Jersey,39.7049,-74.2643,America/New_York,-5,-5,2025-12-25 05:46:43,2025-12-25 00:46:43,29375,-0.9,Overcast,0.42,300,1.50
43158,Asbury Park,United States,New Jersey,40.2226,-74.0119,America/New_York,-5,-5,2025-12-25 05:46:44,2025-12-25 00:46:44,15239,0.0,Overcast,1.08,286,2.19
43159,Point Pleasant,United States,New Jersey,40.0772,-74.0702,America/New_York,-5,-5,2025-12-25 05:46:45,2025-12-25 00:46:45,19158,0.0,Overcast,1.08,286,2.19
43160,Middle,United States,New Jersey,39.0852,-74.8337,America/New_York,-5,-5,2025-12-25 05:46:47,2025-12-25 00:46:47,20347,4.1,Partly cloudy,3.17,66,4.39
43161,Villas,United States,New Jersey,39.0157,-74.935,America/New_York,-5,-5,2025-12-25 05:46:47,2025-12-25 00:46:47,9897,4.1,Partly cloudy,3.17,66,4.39
43162,Lower,United States,New Jersey,38.9819,-74.9087,America/New_York,-5,-5,2025-12-25 05:46:47,2025-12-25 00:46:47,22048,4.1,Partly cloudy,3.17,66,4.39
43163,Miller Place,United States,New York,40.9374,-72.9864,America/New_York,-5,-5,2025-12-25 05:46:52,2025-12-25 00:46:52,11743,-0.8,Overcast,0.19,284,1.89
43164,South Huntington,United States,New York,40.8225,-73.3921,America/New_York,-5,-5,2025-12-25 05:46:52,2025-12-25 00:46:52,10150,-0.6,Overcast,0.28,301,0.89
43165,Great Neck,United States,New York,40.8029,-73.7333,America/New_York,-5,-5,2025-12-25 05:46:53,2025-12-25 00:46:53,11068,-0.6,Overcast,0.28,301,0.89
43166,East Massapequa,United States,New York,40.6742,-73.4359,America/New_York,-5,-5,2025-12-25 05:46:53,2025-12-25 00:46:53,20142,2.5,Overcast,1.42,10,3.81
43167,Amityville,United States,New York,40.6696,-73.4156,America/New_York,-5,-5,2025-12-25 05:46:53,2025-12-25 00:46:53,9513,2.5,Overcast,1.42,10,3.81
43168,North Merrick,United States,New York,40.6871,-73.5615,America/New_York,-5,-5,2025-12-25 05:46:54,2025-12-25 00:46:54,12544,2.5,Overcast,1.42,10,3.81
43169,Lynbrook,United States,New York,40.6579,-73.6742,America/New_York,-5,-5,2025-12-25 05:46:54,2025-12-25 00:46:54,20251,2.5,Overcast,1.42,10,3.81
43170,North Babylon,United States,New York,40.7314,-73.3248,America/New_York,-5,-5,2025-12-25 05:46:54,2025-12-25 00:46:54,18208,2.5,Overcast,1.42,10,3.81
43171,Holbrook,United States,New York,40.7944,-73.07,America/New_York,-5,-5,2025-12-25 05:46:55,2025-12-25 00:46:55,26256,-0.8,Overcast,0.19,284,1.89
43172,Hauppauge,United States,New York,40.8211,-73.2109,America/New_York,-5,-5,2025-12-25 05:46:55,2025-12-25 00:46:55,20772,-0.8,Overcast,0.19,284,1.89
43173,Stony Brook,United States,New York,40.9061,-73.1278,America/New_York,-5,-5,2025-12-25 05:46:55,2025-12-25 00:46:55,12827,-0.8,Overcast,0.19,284,1.89
43174,New Cassel,United States,New York,40.7602,-73.5649,America/New_York,-5,-5,2025-12-25 05:46:56,2025-12-25 00:46:56,14414,-0.6,Overcast,0.28,301,0.89
43175,Islip,United States,New York,40.7385,-73.1888,America/New_York,-5,-5,2025-12-25 05:46:56,2025-12-25 00:46:56,338784,2.8,Overcast,1.58,32,4.81
43176,Greenlawn,United States,New York,40.8632,-73.3646,America/New_York,-5,-5,2025-12-25 05:46:57,2025-12-25 00:46:57,14986,-0.6,Overcast,0.28,301,0.89
43177,Inwood,United States,New York,40.6219,-73.7506,America/New_York,-5,-5,2025-12-25 05:46:57,2025-12-25 00:46:57,11964,-0.4,Overcast,0.06,270,0.89
43178,Stony Brook University,United States,New York,40.9098,-73.1217,America/New_York,-5,-5,2025-12-25 05:46:59,2025-12-25 00:46:59,9138,-0.8,Overcast,0.19,284,1.89
43179,Baldwin,United States,New York,40.6511,-73.6075,America/New_York,-5,-5,2025-12-25 05:46:59,2025-12-25 00:46:59,33595,2.5,Overcast,1.42,10,3.81
43180,Westbury,United States,New York,40.7599,-73.5891,America/New_York,-5,-5,2025-12-25 05:47:00,2025-12-25 00:47:00,15789,-0.6,Overcast,0.28,301,0.89
43181,Valley Stream,United States,New York,40.6647,-73.7043,America/New_York,-5,-5,2025-12-25 05:47:00,2025-12-25 00:47:00,40278,2.5,Overcast,1.42,10,3.81
43182,Terryville,United States,New York,40.9093,-73.0486,America/New_York,-5,-5,2025-12-25 05:47:01,2025-12-25 00:47:01,10962,-0.8,Overcast,0.19,284,1.89
43183,Southold,United States,New York,41.0432,-72.4185,America/New_York,-5,-5,2025-12-25 05:47:02,2025-12-25 00:47:02,23801,1.4,Overcast,1.17,25,5.11
43184,North Lindenhurst,United States,New York,40.7072,-73.3859,America/New_York,-5,-5,2025-12-25 05:47:03,2025-12-25 00:47:03,11153,2.5,Overcast,1.42,10,3.81
43185,Oyster Bay,United States,New York,40.7846,-73.514,America/New_York,-5,-5,2025-12-25 05:47:04,2025-12-25 00:47:04,299519,-0.6,Overcast,0.28,301,0.89
43186,Central Islip,United States,New York,40.7836,-73.1945,America/New_York,-5,-5,2025-12-25 05:47:04,2025-12-25 00:47:04,37751,-0.8,Overcast,0.19,284,1.89
43187,Queens,United States,New York,40.7498,-73.7976,America/New_York,-5,-5,2025-12-25 05:47:05,2025-12-25 00:47:05,2405464,-0.4,Overcast,0.06,270,0.89
43188,East Rockaway,United States,New York,40.6432,-73.6672,America/New_York,-5,-5,2025-12-25 05:47:05,2025-12-25 00:47:05,10064,2.5,Overcast,1.42,10,3.81
43189,Mamaroneck,United States,New York,40.9443,-73.7488,America/New_York,-5,-5,2025-12-25 05:47:06,2025-12-25 00:47:06,31244,-0.6,Overcast,0.28,301,0.89
43190,Elwood,United States,New York,40.8462,-73.3389,America/New_York,-5,-5,2025-12-25 05:47:06,2025-12-25 00:47:06,11140,-0.6,Overcast,0.28,301,0.89
43191,New Rochelle,United States,New York,40.9304,-73.7836,America/New_York,-5,-5,2025-12-25 05:47:07,2025-12-25 00:47:07,81591,-2.3,Overcast,0.83,197,1.81
43192,Wantagh,United States,New York,40.6686,-73.5104,America/New_York,-5,-5,2025-12-25 05:47:08,2025-12-25 00:47:08,17964,2.5,Overcast,1.42,10,3.81
43193,Babylon,United States,New York,40.6925,-73.3586,America/New_York,-5,-5,2025-12-25 05:47:08,2025-12-25 00:47:08,217860,2.5,Overcast,1.42,10,3.81
43194,Lake Grove,United States,New York,40.8586,-73.1168,America/New_York,-5,-5,2025-12-25 05:47:08,2025-12-25 00:47:08,11050,-0.8,Overcast,0.19,284,1.89
43195,East Islip,United States,New York,40.7257,-73.1869,America/New_York,-5,-5,2025-12-25 05:47:09,2025-12-25 00:47:09,13687,2.8,Overcast,1.58,32,4.81
43196,North Massapequa,United States,New York,40.7031,-73.4678,America/New_York,-5,-5,2025-12-25 05:47:09,2025-12-25 00:47:09,18037,2.5,Overcast,1.42,10,3.81
43197,New Hyde Park,United States,New York,40.7323,-73.6858,America/New_York,-5,-5,2025-12-25 05:47:09,2025-12-25 00:47:09,10208,2.5,Overcast,1.42,10,3.81
43198,Farmingville,United States,New York,40.839,-73.0404,America/New_York,-5,-5,2025-12-25 05:47:10,2025-12-25 00:47:10,16605,-0.8,Overcast,0.19,284,1.89
43199,North Hempstead,United States,New York,40.7912,-73.6688,America/New_York,-5,-5,2025-12-25 05:47:11,2025-12-25 00:47:11,236600,-0.6,Overcast,0.28,301,0.89
43200,North Bay Shore,United States,New York,40.7602,-73.2617,America/New_York,-5,-5,2025-12-25 05:47:12,2025-12-25 00:47:12,20501,-0.6,Overcast,0.28,301,0.89
43201,Kings Park,United States,New York,40.8881,-73.2475,America/New_York,-5,-5,2025-12-25 05:47:12,2025-12-25 00:47:12,16249,-0.8,Overcast,0.19,284,1.89
43202,Long Beach,United States,New York,40.5887,-73.666,America/New_York,-5,-5,2025-12-25 05:47:13,2025-12-25 00:47:13,34741,2.5,Overcast,1.42,10,3.81
43203,Bethpage,United States,New York,40.7495,-73.4856,America/New_York,-5,-5,2025-12-25 05:47:13,2025-12-25 00:47:13,17334,2.5,Overcast,1.42,10,3.81
43204,Lake Ronkonkoma,United States,New York,40.8297,-73.1128,America/New_York,-5,-5,2025-12-25 05:47:14,2025-12-25 00:47:14,18289,-0.8,Overcast,0.19,284,1.89
43205,Pelham,United States,New York,40.9,-73.8063,America/New_York,-5,-5,2025-12-25 05:47:15,2025-12-25 00:47:15,12895,-2.3,Overcast,0.83,197,1.81
43206,Massapequa Park,United States,New York,40.6817,-73.4496,America/New_York,-5,-5,2025-12-25 05:47:16,2025-12-25 00:47:16,16985,2.5,Overcast,1.42,10,3.81
43207,East Hampton,United States,New York,41.0117,-72.1277,America/New_York,-5,-5,2025-12-25 05:47:18,2025-12-25 00:47:18,28405,-0.2,Overcast,1.64,23,5.81
43208,Mineola,United States,New York,40.747,-73.6394,America/New_York,-5,-5,2025-12-25 05:47:20,2025-12-25 00:47:20,21082,2.5,Overcast,1.42,10,3.81
43209,Mastic Beach,United States,New York,40.7664,-72.8369,America/New_York,-5,-5,2025-12-25 05:47:21,2025-12-25 00:47:21,16382,-0.8,Overcast,0.19,284,1.89
43210,Merrick,United States,New York,40.6515,-73.5535,America/New_York,-5,-5,2025-12-25 05:47:22,2025-12-25 00:47:22,21816,2.5,Overcast,1.42,10,3.81
43211,Holtsville,United States,New York,40.8124,-73.0447,America/New_York,-5,-5,2025-12-25 05:47:23,2025-12-25 00:47:23,19250,-0.8,Overcast,0.19,284,1.89
43212,North New Hyde Park,United States,New York,40.746,-73.6876,America/New_York,-5,-5,2025-12-25 05:47:24,2025-12-25 00:47:24,14354,2.5,Overcast,1.42,10,3.81
43213,Riverhead,United States,New York,40.9408,-72.7095,America/New_York,-5,-5,2025-12-25 05:47:25,2025-12-25 00:47:25,35826,1.4,Overcast,1.17,25,5.11
43214,Brookhaven,United States,New York,40.832,-72.9517,America/New_York,-5,-5,2025-12-25 05:47:26,2025-12-25 00:47:26,487817,-0.8,Overcast,0.19,284,1.89
43215,Bohemia,United States,New York,40.7717,-73.1271,America/New_York,-5,-5,2025-12-25 05:47:26,2025-12-25 00:47:26,9306,-0.8,Overcast,0.19,284,1.89
43216,Nesconset,United States,New York,40.8467,-73.1522,America/New_York,-5,-5,2025-12-25 05:47:26,2025-12-25 00:47:26,13344,-0.8,Overcast,0.19,284,1.89
43217,Woodmere,United States,New York,40.6375,-73.7219,America/New_York,-5,-5,2025-12-25 05:47:27,2025-12-25 00:47:27,18198,2.5,Overcast,1.42,10,3.81
43218,East Northport,United States,New York,40.8791,-73.3233,America/New_York,-5,-5,2025-12-25 05:47:28,2025-12-25 00:47:28,19672,-0.6,Overcast,0.28,301,0.89
43219,Salisbury,United States,New York,40.7454,-73.5604,America/New_York,-5,-5,2025-12-25 05:47:28,2025-12-25 00:47:28,13388,2.5,Overcast,1.42,10,3.81
43220,Freeport,United States,New York,40.6515,-73.585,America/New_York,-5,-5,2025-12-25 05:47:28,2025-12-25 00:47:28,44102,2.5,Overcast,1.42,10,3.81
43221,Mastic,United States,New York,40.8096,-72.8479,America/New_York,-5,-5,2025-12-25 05:47:29,2025-12-25 00:47:29,15031,-0.8,Overcast,0.19,284,1.89
43222,Patchogue,United States,New York,40.7621,-73.0185,America/New_York,-5,-5,2025-12-25 05:47:30,2025-12-25 00:47:30,12368,-0.8,Overcast,0.19,284,1.89
43223,Uniondale,United States,New York,40.7176,-73.5947,America/New_York,-5,-5,2025-12-25 05:47:31,2025-12-25 00:47:31,33637,2.5,Overcast,1.42,10,3.81
43224,Medford,United States,New York,40.822,-72.9859,America/New_York,-5,-5,2025-12-25 05:47:31,2025-12-25 00:47:31,25681,-0.8,Overcast,0.19,284,1.89
43225,Southampton,United States,New York,40.8997,-72.4931,America/New_York,-5,-5,2025-12-25 05:47:32,2025-12-25 00:47:32,69002,1.4,Overcast,1.17,25,5.11
43226,Bronx,United States,New York,40.8501,-73.8662,America/New_York,-5,-5,2025-12-25 05:47:34,2025-12-25 00:47:34,1472654,-2.3,Overcast,0.83,197,1.81
43227,Hicksville,United States,New York,40.7637,-73.5245,America/New_York,-5,-5,2025-12-25 05:47:35,2025-12-25 00:47:35,43868,-0.6,Overcast,0.28,301,0.89
43228,North Wantagh,United States,New York,40.6983,-73.5086,America/New_York,-5,-5,2025-12-25 05:47:35,2025-12-25 00:47:35,11716,2.5,Overcast,1.42,10,3.81
43229,Springs,United States,New York,41.0212,-72.1584,America/New_York,-5,-5,2025-12-25 05:47:37,2025-12-25 00:47:37,9489,-0.2,Overcast,1.64,23,5.81
43230,Ronkonkoma,United States,New York,40.8037,-73.1246,America/New_York,-5,-5,2025-12-25 05:47:38,2025-12-25 00:47:38,18368,-0.8,Overcast,0.19,284,1.89
43231,East Setauket,United States,New York,40.921,-73.0942,America/New_York,-5,-5,2025-12-25 05:47:39,2025-12-25 00:47:39,10385,-0.8,Overcast,0.19,284,1.89
43232,Seaford,United States,New York,40.6678,-73.4922,America/New_York,-5,-5,2025-12-25 05:47:39,2025-12-25 00:47:39,15884,2.5,Overcast,1.42,10,3.81
43233,West Babylon,United States,New York,40.7129,-73.3585,America/New_York,-5,-5,2025-12-25 05:47:39,2025-12-25 00:47:39,43239,2.5,Overcast,1.42,10,3.81
43234,Centereach,United States,New York,40.8681,-73.0821,America/New_York,-5,-5,2025-12-25 05:47:40,2025-12-25 00:47:40,31501,-0.8,Overcast,0.19,284,1.89
43235,Oceanside,United States,New York,40.6328,-73.6364,America/New_York,-5,-5,2025-12-25 05:47:41,2025-12-25 00:47:41,31907,2.5,Overcast,1.42,10,3.81
43236,Manorville,United States,New York,40.8574,-72.7915,America/New_York,-5,-5,2025-12-25 05:47:42,2025-12-25 00:47:42,12737,-0.8,Overcast,0.19,284,1.89
43237,Yonkers,United States,New York,40.9466,-73.8673,America/New_York,-5,-5,2025-12-25 05:47:44,2025-12-25 00:47:44,209529,-2.3,Overcast,0.83,197,1.81
